Score,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1388,BLT,BUF,DAL,LAC,PHI,JAX,SEA,MIA,NE,CIN,SF,TEN,PIT,NYJ,CLV,KC,NYG,NO
1388,KC,NYG,DAL,PHI,CIN,MIA,SEA,BUF,NE,PIT,LAC,NO,CLV,BLT,TEN,NYJ,JAX,SF
1388,WAS,BUF,DAL,PHI,DET,LAR,SEA,BLT,CLV,CIN,MIA,JAX,NYJ,NO,LAC,KC,NYG,SF
1388,WAS,DEN,JAX,PHI,KC,MIA,SEA,BUF,CLV,CIN,LAC,DAL,NYJ,BLT,PIT,NO,NYG,SF
1388,WAS,NYG,CLV,SF,CIN,JAX,SEA,BLT,NE,BUF,MIA,TEN,PIT,NYJ,LAC,KC,PHI,DAL
1388,SEA,BUF,DAL,LAC,CIN,JAX,NYG,BLT,CLV,PIT,MIA,NO,DEN,NYJ,TEN,KC,PHI,SF
1388,SEA,BUF,DAL,PHI,CIN,JAX,PIT,BLT,NE,CHI,MIA,NO,CLV,NYJ,LAC,KC,NYG,SF
1388,BLT,BUF,DET,SF,ATL,JAX,SEA,DAL,CLV,CIN,MIA,TEN,PIT,NYJ,LAC,KC,PHI,NO
1388,BLT,NYG,KC,SF,CIN,JAX,SEA,DAL,CLV,BUF,MIA,TEN,PIT,LAC,GB,NYJ,PHI,NO
1388,WAS,BUF,CIN,LAC,PHI,JAX,SEA,BLT,NE,PIT,DAL,KC,CLV,MIA,TEN,NYJ,NYG,SF
1388,WAS,NYG,DAL,SF,CIN,BUF,SEA,BLT,CLV,LAC,JAX,NO,NYJ,MIA,PIT,KC,PHI,DEN
1388,WAS,DEN,DAL,PHI,DET,MIA,PIT,BUF,CLV,CIN,SEA,JAX,NYJ,BLT,LAC,KC,NYG,SF
1388,WAS,NYG,DAL,PHI,CIN,BUF,SEA,BLT,CLV,LAC,SF,JAX,NYJ,MIA,PIT,KC,CHI,NO
1388,BLT,NYG,KC,SF,CIN,JAX,SEA,DAL,NE,BUF,MIA,TEN,PIT,LAC,CLV,NYJ,PHI,NO
1388,SEA,BUF,DAL,LAC,DET,JAX,PIT,BLT,GB,NE,MIA,KC,CLV,CIN,TEN,NYJ,PHI,SF
1388,BLT,NYG,CLV,LAC,PHI,JAX,SEA,BUF,NE,PIT,MIA,DAL,NYJ,CIN,TEN,KC,NO,SF
1388,KC,NYG,DAL,LAC,CIN,JAX,SEA,BLT,CLV,BUF,DET,TEN,NYJ,MIA,PIT,NO,PHI,SF
1388,WAS,NYG,CIN,LAC,MIA,BUF,SEA,BLT,NE,PIT,JAX,DAL,NYJ,NO,CLV,KC,PHI,SF
1388,WAS,BUF,DAL,LAC,PHI,JAX,PIT,BLT,NE,CIN,SEA,TEN,NYJ,MIA,CLV,KC,NYG,SF
1388,BLT,NYG,DAL,SF,DET,MIA,PIT,BUF,CLV,LAC,SEA,JAX,NYJ,CIN,TEN,KC,PHI,NO
1387,BLT,BUF,JAX,SF,PHI,MIA,SEA,DAL,CLV,CIN,LAC,TEN,NYJ,NO,PIT,KC,NYG,DEN
1387,WAS,NYG,BUF,SF,PHI,MIA,PIT,LAC,NE,CIN,SEA,DAL,NYJ,BLT,CLV,KC,JAX,NO
1387,BLT,BUF,CIN,PHI,MIA,LAR,SEA,DAL,CLV,NE,SF,JAX,PIT,NYJ,LAC,KC,NYG,NO
1387,BLT,BUF,DAL,SF,CIN,JAX,SEA,LAC,NE,PIT,DET,KC,CLV,MIA,TEN,NYJ,PHI,NO
1387,WAS,BUF,CLV,PHI,DET,MIA,SEA,BLT,NE,CIN,SF,DAL,PIT,NYJ,LAC,KC,NYG,NO
1387,WAS,BUF,BLT,PIT,PHI,MIA,SEA,LAC,NE,CIN,SF,DAL,CLV,NYJ,TEN,KC,NYG,NO
1387,SEA,BUF,DAL,LAC,PHI,JAX,PIT,BLT,CLV,CIN,DET,NO,NYJ,MIA,TEN,KC,NYG,SF
1387,BLT,DEN,DAL,SF,PHI,BUF,SEA,LAC,CLV,CIN,DET,JAX,NYJ,MIA,PIT,KC,NYG,NO
1387,SEA,NYG,BLT,SF,PHI,MIA,PIT,BUF,NE,CIN,DET,DAL,CLV,NYJ,LAC,KC,JAX,NO
1387,BLT,BUF,CIN,SF,PHI,LAR,SEA,DAL,CLV,LAC,MIA,JAX,NYJ,NO,PIT,KC,NYG,DEN
1387,BLT,NYG,DAL,LAC,CIN,MIA,SEA,BUF,NE,PIT,SF,JAX,KC,NYJ,CLV,CHI,PHI,NO
1387,WAS,BUF,DAL,SF,CIN,MIA,PIT,BLT,CLV,LAC,SEA,JAX,NYJ,NYG,TEN,KC,PHI,NO
1387,BLT,NYG,DAL,PIT,CIN,MIA,SEA,BUF,CLV,NE,LAC,JAX,KC,NYJ,TEN,NO,PHI,SF
1387,WAS,BUF,CIN,SF,PHI,JAX,SEA,LAC,CLV,PIT,MIA,KC,TEN,BLT,GB,NYJ,DAL,NO
1387,WAS,NYG,DAL,LAC,PHI,MIA,SEA,BUF,CLV,CIN,SF,NO,PIT,BLT,TEN,KC,JAX,NYJ
1387,WAS,NYG,KC,LAC,MIA,BUF,SEA,DAL,CLV,CIN,JAX,NO,PIT,BLT,TEN,NYJ,PHI,SF
1387,WAS,BUF,DAL,SF,CIN,JAX,PIT,BLT,NE,LAC,SEA,KC,CLV,MIA,TEN,NYJ,PHI,NO
1387,WAS,DEN,BLT,PHI,MIA,LAR,SEA,BUF,CLV,CIN,JAX,DAL,PIT,NYJ,LAC,KC,NYG,SF
1387,WAS,BUF,CIN,LAC,MIA,JAX,SEA,BLT,NE,PIT,DAL,NO,CLV,NYJ,TEN,KC,PHI,SF
1387,SEA,NYG,CIN,LAC,MIA,LAR,PIT,BUF,CLV,NE,JAX,DAL,NYJ,BLT,TEN,KC,PHI,SF
1387,BLT,NYG,CIN,LAC,MIA,JAX,SEA,BUF,NE,PIT,DAL,NO,CLV,NYJ,TEN,KC,PHI,SF
1387,WAS,BUF,CLV,SF,CIN,JAX,SEA,BLT,NE,DAL,MIA,KC,PIT,NYJ,LAC,CHI,PHI,NO
1387,WAS,DEN,CIN,PHI,MIA,BUF,SEA,BLT,NE,LAC,SF,DAL,PIT,NYJ,CLV,KC,NYG,NO
1387,BLT,NYG,BUF,SF,DET,JAX,SEA,LAC,CLV,CIN,MIA,TEN,NYJ,NO,PIT,KC,PHI,DAL
1387,KC,NYG,CIN,SF,MIA,JAX,PIT,BUF,CLV,NE,SEA,DAL,TEN,BLT,LAC,NYJ,PHI,NO
1387,SEA,BUF,DAL,PHI,DET,JAX,PIT,BLT,NE,LAC,MIA,NO,NYJ,CIN,CLV,KC,NYG,SF
1387,WAS,DEN,JAX,PHI,CIN,MIA,SEA,BLT,CLV,BUF,LAC,DAL,KC,NYJ,PIT,NO,NYG,SF
1387,SEA,NYG,DAL,SF,PHI,MIA,PIT,BUF,NE,CIN,DET,KC,CLV,BLT,LAC,NYJ,JAX,NO
1387,BLT,NYG,DAL,SF,CIN,JAX,PIT,BUF,NE,LAC,SEA,KC,CLV,MIA,TEN,NYJ,PHI,NO
1387,BLT,BUF,JAX,LAC,PHI,MIA,SEA,DAL,CLV,NE,DET,NO,PIT,NYJ,CIN,KC,NYG,SF
1387,WAS,NYG,CIN,LAC,PHI,MIA,SEA,BLT,CLV,BUF,DET,DAL,KC,NYJ,PIT,NO,JAX,SF
1387,BLT,DEN,CIN,PHI,MIA,BUF,SEA,LAC,CLV,NE,SF,DAL,PIT,NYJ,TEN,KC,NYG,NO
1387,BLT,BUF,KC,SF,CIN,JAX,SEA,DAL,CLV,LAC,MIA,NO,PIT,NYJ,TEN,CHI,PHI,DEN
1387,BLT,DEN,CIN,SF,PHI,JAX,SEA,DAL,NE,BUF,MIA,KC,PIT,LAC,CLV,NYJ,NYG,NO
1387,WAS,DEN,DAL,PHI,DET,BUF,SEA,LAC,CLV,CIN,MIA,KC,PIT,BLT,SF,NYJ,NYG,NO
1387,SEA,BUF,KC,PHI,CIN,JAX,PIT,DAL,NE,LAC,MIA,NO,CLV,BLT,TEN,NYJ,NYG,SF
1387,BLT,BUF,DET,PHI,CIN,JAX,SEA,DAL,NE,LAC,SF,KC,PIT,MIA,CLV,NYJ,NYG,NO
1387,KC,BUF,JAX,PHI,CIN,MIA,SEA,BLT,NE,PIT,LAC,DAL,CLV,NYJ,TEN,NO,NYG,SF
1387,SEA,NYG,DAL,SF,DET,JAX,PIT,BLT,CLV,BUF,MIA,KC,TEN,CIN,LAC,NYJ,PHI,NO
1387,WAS,NYG,BLT,SF,PHI,LAR,SEA,BUF,CLV,CIN,DAL,KC,PIT,MIA,LAC,NYJ,JAX,NO
1387,BLT,DEN,DAL,PHI,CIN,MIA,SEA,BUF,CLV,PIT,LAC,JAX,KC,NYJ,TEN,NO,NYG,SF
1387,BLT,NYG,JAX,SF,CIN,LAR,SEA,DAL,CLV,BUF,MIA,TEN,NYJ,LAC,PIT,KC,PHI,NO
1387,SEA,BUF,DAL,PHI,CIN,JAX,PIT,BLT,NE,LAC,SF,TEN,NYJ,MIA,CLV,KC,NYG,NO
1387,WAS,BUF,DAL,SF,DET,JAX,SEA,LAC,CLV,CIN,MIA,NO,PIT,BLT,TEN,KC,PHI,NYJ
1387,SEA,DEN,BUF,PHI,DET,JAX,PIT,LAC,CLV,CIN,MIA,DAL,NYJ,BLT,TEN,KC,NYG,SF
1387,KC,NYG,DAL,SF,PHI,LAR,SEA,BUF,NE,CIN,MIA,TEN,PIT,BLT,CLV,NYJ,JAX,NO
1387,BLT,NYG,JAX,SF,CIN,MIA,SEA,DAL,CLV,BUF,DET,KC,PIT,NYJ,LAC,CHI,PHI,NO
1387,WAS,NYG,JAX,LAC,CIN,MIA,PIT,BLT,NE,BUF,SEA,DAL,CLV,NYJ,TEN,KC,PHI,SF
1387,WAS,DEN,CIN,LAC,PHI,LAR,SEA,BLT,CLV,BUF,JAX,DAL,NYJ,MIA,PIT,KC,NYG,SF
1387,BLT,BUF,DET,SF,CIN,JAX,SEA,DAL,NE,PIT,MIA,KC,CLV,LAC,TEN,NYJ,PHI,NO
1387,BLT,NYG,BUF,PHI,CIN,MIA,SEA,LAC,NE,PIT,SF,DAL,CLV,NYJ,TEN,KC,JAX,NO
1387,BLT,BUF,JAX,SF,DET,MIA,SEA,DAL,CLV,NE,DEN,KC,PIT,CIN,LAC,NYJ,PHI,NO
1387,WAS,NYG,CLV,SF,CIN,MIA,SEA,BUF,NE,PIT,LAC,JAX,NYJ,BLT,TEN,KC,PHI,DAL
1387,WAS,DEN,DAL,JAX,PHI,BUF,SEA,BLT,CLV,LAC,MIA,KC,PIT,CIN,SF,NYJ,NYG,NO
1387,BLT,BUF,JAX,SF,CIN,LAR,SEA,DAL,CLV,LAC,MIA,KC,PIT,NYG,TEN,NYJ,PHI,NO
1387,BLT,NYG,KC,LAC,CIN,JAX,SEA,DAL,NE,BUF,SF,TEN,PIT,MIA,CLV,NYJ,PHI,NO
1387,SEA,DEN,DAL,LAC,PHI,BUF,PIT,BLT,NE,CIN,MIA,JAX,NYJ,NO,CLV,KC,NYG,SF
1387,WAS,NYG,DET,SF,CIN,JAX,DEN,BUF,CLV,SEA,MIA,KC,PIT,BLT,LAC,NYJ,PHI,DAL
1387,WAS,BUF,DET,PHI,CIN,JAX,SEA,DAL,CLV,NYJ,LAC,NO,MIA,BLT,PIT,KC,NYG,SF
1387,WAS,NYG,CIN,PHI,MIA,JAX,SEA,BUF,CLV,LAC,DAL,NO,NYJ,BLT,PIT,KC,MIN,SF
1386,WAS,NYG,CIN,SF,MIA,JAX,PIT,BLT,CLV,BUF,SEA,DAL,TEN,NYJ,LAC,KC,PHI,NO
1386,BLT,DEN,KC,PHI,CIN,JAX,SEA,BUF,CLV,LAC,DAL,TEN,NYJ,MIA,PIT,NO,NYG,SF
1386,SEA,NYG,DAL,PHI,CIN,MIA,PIT,BUF,CLV,LAC,DET,TEN,NYJ,BLT,GB,KC,JAX,SF
1386,WAS,SF,DAL,LAC,CIN,JAX,PIT,BUF,CLV,NE,SEA,KC,MIA,BLT,TEN,NYJ,PHI,NO
1386,BLT,NYG,DET,LAC,CIN,JAX,SEA,DAL,CLV,BUF,SF,KC,NYJ,MIA,PIT,CHI,PHI,NO
1386,BLT,DEN,DAL,LAC,DET,MIA,SEA,BUF,NE,CIN,SF,KC,PIT,NYJ,CLV,PHI,NYG,NO
1386,BLT,BUF,CLV,PHI,CIN,JAX,SEA,DAL,NE,LAC,MIA,TEN,PIT,NYJ,SF,KC,NYG,NO
1386,WAS,NYG,BLT,SF,CIN,KC,SEA,BUF,NE,PIT,MIA,DAL,CLV,LAC,TEN,NYJ,PHI,NO
1386,BLT,DEN,CIN,SF,PHI,MIA,PIT,BUF,NE,LAC,SEA,DAL,CLV,NYJ,TEN,KC,NYG,NO
1386,WAS,BUF,DAL,SF,CIN,JAX,SEA,LAC,NE,PIT,MIA,NO,CLV,BLT,TEN,KC,PHI,NYJ
1386,BLT,DEN,DAL,SF,CIN,JAX,SEA,BUF,CLV,PIT,LAC,KC,MIA,NYG,TEN,NYJ,PHI,NO
1386,BLT,BUF,DAL,PIT,CIN,MIA,SEA,LAC,CLV,NE,DET,JAX,NYJ,NO,TEN,KC,PHI,SF
1386,BLT,DEN,DAL,SF,PHI,MIA,PIT,BUF,NE,LAC,SEA,JAX,NYJ,CIN,CLV,KC,NYG,NO
1386,BLT,BUF,KC,SF,PHI,JAX,SEA,DAL,NE,LAC,MIA,NO,PIT,CIN,CLV,NYJ,NYG,DEN
1386,SEA,BUF,BLT,PHI,DET,JAX,PIT,LAC,NE,CIN,MIA,DAL,CLV,NYJ,TEN,KC,NYG,SF
1386,BLT,NYG,DAL,SF,CIN,MIA,PIT,BUF,NE,CHI,SEA,JAX,CLV,NYJ,LAC,KC,PHI,NO
1386,BLT,NYG,CIN,LAC,MIA,BUF,SEA,DAL,CLV,NE,JAX,TEN,PIT,NYJ,GB,KC,PHI,SF
1386,BLT,NYG,KC,LAC,DET,JAX,SEA,DAL,CLV,BUF,MIA,NO,NYJ,CIN,PIT,CHI,PHI,SF
1386,WAS,BUF,JAX,SF,MIA,LAR,SEA,DAL,NE,CIN,LAC,KC,PIT,BLT,CLV,NYJ,PHI,NO
1386,BLT,BUF,CIN,SF,PHI,JAX,PIT,DAL,CLV,NE,MIA,TEN,NYJ,NO,LAC,KC,NYG,SEA
1386,BLT,BUF,DAL,SF,CIN,JAX,SEA,LAC,CLV,NYJ,MIA,TEN,DEN,NYG,PIT,KC,PHI,NO
1386,WAS,BUF,DAL,LAC,MIA,JAX,SEA,BLT,CLV,CIN,SF,TEN,NYJ,NO,PIT,KC,NYG,PHI
1386,BLT,DEN,DAL,PHI,DET,MIA,SEA,BUF,NE,PIT,LAC,JAX,NYJ,CIN,CLV,KC,NYG,SF
1386,BLT,BUF,JAX,PHI,DET,MIA,SEA,DAL,NE,CIN,LAC,NO,PIT,NYJ,CLV,KC,NYG,SF
1386,KC,DEN,DAL,PHI,MIA,JAX,SEA,BUF,NE,CIN,LAC,TEN,PIT,BLT,CLV,NYJ,NYG,SF
1386,SEA,BUF,JAX,PHI,CIN,MIA,PIT,BLT,CLV,LAC,DET,DAL,NYJ,NO,TEN,KC,NYG,SF
1386,WAS,BUF,DAL,SF,PHI,LAR,SEA,BLT,CLV,CIN,DET,JAX,NYJ,MIA,LAC,KC,NYG,NO
1386,BLT,BUF,JAX,PHI,CIN,MIA,SEA,DAL,CLV,PIT,LAC,NO,DEN,NYJ,TEN,KC,NYG,SF
1386,BLT,BUF,JAX,SF,CIN,LAR,SEA,DAL,CLV,PIT,MIA,DET,NYJ,LAC,TEN,KC,PHI,NO
1386,SEA,BUF,DAL,SF,CIN,JAX,PIT,BLT,CLV,LAC,MIA,DET,KC,NYJ,TEN,PHI,NYG,NO
1386,BLT,NYG,DAL,SF,DET,BUF,SEA,LAC,NE,PIT,MIA,KC,CLV,CIN,TEN,NYJ,PHI,NO
1386,BLT,BUF,JAX,LAC,PHI,MIA,SEA,DAL,NE,PIT,DET,TEN,NYJ,CIN,CLV,KC,NYG,SF
1386,BLT,BUF,JAX,SF,PHI,MIA,SEA,DAL,CLV,PIT,LAC,KC,TEN,CIN,GB,NYJ,NYG,NO
1386,WAS,NYG,BUF,SF,MIA,JAX,PIT,LAC,NE,CIN,SEA,DAL,NYJ,BLT,CLV,KC,PHI,NO
1386,WAS,DEN,DAL,SF,MIA,JAX,PIT,BUF,CLV,CIN,SEA,KC,NYJ,BLT,LAC,PHI,NYG,NO
1386,BLT,BUF,JAX,PHI,CIN,LAR,SEA,DAL,CLV,LAC,SF,TEN,NYJ,MIA,PIT,KC,NYG,NO
1386,SEA,BUF,DAL,SF,PHI,MIA,PIT,BLT,NE,LAC,DET,JAX,NYJ,CIN,CLV,KC,NYG,NO
1386,BLT,NYG,CIN,LAC,PHI,JAX,SEA,BUF,NE,PIT,DET,DAL,NYJ,MIA,CLV,KC,NO,SF
1386,BLT,BUF,KC,SF,CIN,JAX,SEA,DAL,NE,LAC,DET,TEN,PIT,MIA,CLV,NYJ,PHI,NO
1386,SEA,BUF,CIN,LAC,PHI,MIA,CLV,DAL,NE,PIT,SF,JAX,NYJ,BLT,TEN,KC,NYG,NO
1386,BLT,BUF,KC,SF,DET,JAX,SEA,DAL,CLV,NE,LAC,TEN,MIA,CIN,PIT,NYJ,PHI,NO
1386,SEA,BUF,DAL,SF,DET,LAR,PIT,BLT,CLV,LAC,MIA,JAX,NYJ,CIN,TEN,KC,PHI,NO
1386,BLT,NYG,JAX,SF,DET,LAR,SEA,BUF,CLV,DAL,MIA,KC,PIT,CIN,LAC,NYJ,PHI,NO
1386,BLT,NYG,CLV,SF,CIN,MIA,SEA,BUF,NE,PIT,LAC,DAL,DEN,NYJ,TEN,KC,PHI,NO
1386,BLT,DEN,DAL,PHI,CIN,LAR,SEA,BUF,CLV,LAC,JAX,TEN,NYJ,MIA,PIT,KC,NYG,SF
1386,WAS,NYG,DAL,SF,DET,BUF,SEA,BLT,CLV,CIN,MIA,JAX,NYJ,NO,LAC,KC,PHI,DEN
1386,BLT,BUF,JAX,LAC,DET,MIA,SEA,DAL,CLV,PIT,SF,TEN,NYJ,CIN,GB,KC,PHI,NO
1386,WAS,BUF,DAL,PHI,CIN,JAX,PIT,BLT,NE,LAC,SEA,TEN,NYJ,MIA,CLV,KC,NYG,SF
1386,WAS,NYG,DAL,SF,CIN,JAX,PIT,BLT,CLV,BUF,MIA,NO,TEN,NYJ,LAC,KC,PHI,SEA
1386,WAS,BUF,DAL,LAC,MIA,LAR,SEA,BLT,NE,CIN,JAX,TEN,PIT,NYJ,CLV,KC,PHI,SF
1385,SEA,BUF,DAL,PHI,CIN,LAR,PIT,BLT,NE,LAC,MIA,JAX,CLV,NYJ,TEN,KC,NYG,SF
1385,SEA,BUF,DAL,LAC,DET,JAX,CLV,BLT,NE,PIT,MIA,NO,NYJ,CIN,TEN,KC,PHI,SF
1385,WAS,BUF,CIN,PHI,MIA,JAX,PIT,DAL,CLV,LAC,SEA,NO,NYJ,BLT,TEN,KC,NYG,SF
1385,WAS,DEN,DAL,SF,PHI,BUF,SEA,BLT,PIT,CIN,MIA,KC,TEN,NYJ,LAC,CLV,NYG,NO
1385,SEA,NYG,CIN,SF,PHI,KC,PIT,BUF,CLV,LAC,MIA,DAL,NYJ,BLT,TEN,CHI,JAX,NO
1385,WAS,BUF,JAX,LAC,CIN,MIA,SEA,DAL,NE,PIT,SF,TEN,NYJ,BLT,CLV,KC,NYG,PHI
1385,SEA,NYG,CIN,SF,MIA,BUF,PIT,DAL,CLV,NE,JAX,TEN,NYJ,BLT,LAC,KC,PHI,NO
1385,BLT,DEN,DAL,PHI,CIN,JAX,PIT,BUF,CLV,LAC,SEA,NO,NYJ,MIA,TEN,KC,NYG,SF
1385,SEA,BUF,JAX,LAC,CIN,LAR,PIT,DAL,GB,NE,MIA,KC,CLV,BLT,TEN,NYJ,PHI,SF
1385,BLT,NYG,JAX,LAC,PHI,MIA,SEA,BUF,NE,PIT,DET,DAL,NYJ,CIN,CLV,KC,NO,SF
1385,KC,NYG,CIN,LAC,PHI,MIA,SEA,DAL,CLV,BUF,DET,TEN,NYJ,BLT,PIT,NO,JAX,SF
1385,WAS,DEN,CIN,PHI,MIA,BUF,SEA,LAC,NE,PIT,SF,DAL,NYJ,BLT,CLV,KC,NYG,NO
1385,WAS,BUF,CIN,LAC,PHI,LAR,SEA,DAL,CLV,PIT,JAX,KC,MIA,BLT,TEN,NYJ,NYG,SF
1385,BLT,NYG,DET,LAC,CIN,JAX,SEA,DAL,CLV,BUF,MIA,NO,KC,NYJ,PIT,CHI,PHI,SF
1385,SEA,BUF,CIN,LAC,PHI,MIA,PIT,DAL,NE,CHI,SF,JAX,NYJ,BLT,CLV,KC,NYG,NO
1385,WAS,NYG,CIN,SF,TEN,MIA,SEA,BUF,CLV,LAC,DET,JAX,NYJ,BLT,PIT,KC,PHI,DAL
1385,WAS,NYG,DAL,SF,CIN,JAX,PIT,BLT,NE,BUF,MIA,NO,CLV,NYJ,LAC,KC,PHI,SEA
1385,SEA,BUF,DAL,PHI,CIN,LAR,PIT,BLT,CLV,NE,SF,JAX,NYJ,MIA,LAC,KC,NYG,NO
1385,WAS,BUF,DAL,PHI,TEN,MIA,SEA,BLT,CLV,LAC,DET,JAX,NYJ,CIN,PIT,KC,NYG,SF
1385,BLT,DEN,JAX,LAC,PHI,MIA,PIT,BUF,NE,CIN,SEA,DAL,CLV,NYJ,TEN,KC,NYG,SF
1385,BLT,DEN,CIN,JAX,PHI,BUF,SEA,LAC,CLV,NE,MIA,DAL,KC,NYJ,PIT,NO,NYG,SF
1385,WAS,BUF,DAL,SF,DET,MIA,PIT,BLT,NE,LAC,SEA,JAX,NYJ,CIN,CLV,KC,PHI,NO
1385,BLT,NYG,JAX,SF,CIN,LAR,SEA,DAL,NE,BUF,MIA,TEN,PIT,NYJ,CLV,KC,PHI,NO
1385,WAS,DEN,DAL,PHI,CIN,JAX,SEA,BLT,PIT,BUF,MIA,KC,TEN,NYJ,LAC,CLV,NYG,SF
1385,SEA,BUF,DAL,SF,PHI,JAX,PIT,LAC,CLV,CIN,DET,KC,MIA,BLT,TEN,NYJ,NYG,NO
1385,KC,BUF,JAX,LAC,DET,MIA,SEA,BLT,CLV,CIN,DEN,DAL,PIT,NYJ,TEN,NO,PHI,SF
1385,SEA,BUF,DAL,LAC,CIN,JAX,CLV,BLT,NE,PIT,MIA,KC,NYJ,NO,TEN,CHI,PHI,SF
1385,BLT,NYG,JAX,SF,DET,LAR,SEA,BUF,CLV,LAC,MIA,TEN,NYJ,CIN,PIT,KC,PHI,DAL
1385,WAS,NYG,DAL,SF,CIN,JAX,PIT,BLT,CLV,BUF,SEA,KC,NYJ,MIA,LAC,CHI,PHI,NO
1385,BLT,NYG,CIN,LAC,PHI,JAX,SEA,DAL,CLV,BUF,SF,TEN,NYJ,MIA,PIT,KC,MIN,NO
1385,SEA,BUF,CIN,SF,PHI,MIA,PIT,DAL,NE,CHI,LAC,JAX,NYJ,BLT,CLV,KC,NYG,NO
1385,KC,NYG,DAL,SF,CIN,BUF,SEA,BLT,NE,LAC,JAX,TEN,PIT,MIA,CLV,NYJ,PHI,NO
1385,BLT,NYG,DAL,SF,DET,MIA,PIT,BUF,NE,LAC,SEA,JAX,NYJ,CIN,CLV,KC,PHI,NO
1385,WAS,BUF,JAX,SF,CIN,LAR,PIT,BLT,CLV,LAC,SEA,DAL,NYJ,MIA,TEN,KC,PHI,NO
1385,SEA,NYG,DAL,LAC,CIN,JAX,PIT,BLT,CLV,BUF,DET,NO,NYJ,MIA,TEN,KC,PHI,SF
1385,WAS,SF,DAL,LAC,PHI,JAX,PIT,BUF,CLV,CIN,MIA,NO,NYJ,BLT,TEN,KC,NYG,SEA
1385,WAS,BUF,KC,LAC,CIN,JAX,SEA,BLT,NE,PIT,DAL,NO,CLV,MIA,TEN,NYJ,PHI,SF
1384,BLT,BUF,JAX,SF,PHI,MIA,PIT,DAL,CLV,LAC,SEA,DET,NYJ,CIN,TEN,KC,NYG,NO
1384,BLT,BUF,KC,SF,DET,JAX,SEA,DAL,CLV,LAC,MIA,NO,PIT,CIN,TEN,NYJ,PHI,DEN
1384,WAS,BUF,KC,SF,CIN,JAX,SEA,BLT,CLV,LAC,DAL,TEN,NYJ,MIA,PIT,NO,PHI,DEN
1384,WAS,NYG,BLT,LAC,CIN,JAX,DEN,BUF,CLV,SEA,DAL,NO,NYJ,MIA,PIT,KC,PHI,SF
1384,BLT,DEN,CIN,SF,PHI,JAX,SEA,BUF,NE,PIT,MIA,TEN,NYJ,LAC,CLV,KC,NYG,DAL
1384,BLT,DEN,CIN,PHI,MIA,JAX,SEA,DAL,CLV,BUF,LAC,NO,PIT,NYJ,TEN,KC,NYG,SF
1384,KC,BUF,CLV,LAC,CIN,JAX,SEA,BLT,NE,PIT,MIA,DAL,NYJ,NO,TEN,CHI,PHI,SF
1384,SEA,BUF,CLV,SF,CIN,JAX,PIT,DAL,NE,CHI,MIA,TEN,NYJ,BLT,LAC,KC,PHI,NO
1384,KC,NYG,BUF,SF,PHI,MIA,SEA,LAC,CLV,CIN,DET,DAL,NYJ,BLT,PIT,CHI,JAX,NO
1384,WAS,NYG,DAL,SF,CIN,JAX,BLT,BUF,CLV,LAC,SEA,KC,PIT,MIA,TEN,NYJ,PHI,NO
1384,BLT,BUF,CIN,SF,PHI,MIA,PIT,DAL,NE,LAC,SEA,JAX,CLV,NYJ,TEN,KC,NYG,NO
1384,WAS,BUF,CIN,LAC,MIA,JAX,SEA,BLT,CLV,PIT,DAL,KC,NYJ,NO,TEN,CHI,PHI,SF
1384,SEA,NYG,CIN,LAC,MIA,JAX,PIT,BLT,NE,BUF,SF,DAL,CLV,NYJ,TEN,KC,PHI,NO
1384,WAS,BUF,DAL,SF,CIN,JAX,CLV,LAC,NE,PIT,MIA,NO,NYJ,BLT,TEN,KC,PHI,SEA
1384,WAS,NYG,BLT,SF,CIN,JAX,DEN,BUF,CLV,SEA,DAL,KC,PIT,MIA,LAC,NYJ,PHI,NO
1384,SEA,BUF,DAL,LAC,DET,JAX,PIT,BLT,NE,CIN,MIA,KC,NYJ,NO,CLV,PHI,NYG,SF
1384,BLT,DEN,KC,PHI,DET,JAX,SEA,BUF,CLV,DAL,MIA,NO,PIT,CIN,LAC,NYJ,NYG,SF
1384,WAS,BUF,DAL,LAC,MIA,JAX,PIT,BLT,NE,CIN,SEA,NO,CLV,NYJ,TEN,KC,PHI,SF
1384,WAS,BUF,JAX,PHI,DET,MIA,PIT,DAL,CLV,CIN,SEA,NO,NYJ,BLT,LAC,KC,NYG,SF
1384,BLT,BUF,JAX,SF,CIN,LAR,SEA,DAL,CLV,PIT,MIA,TEN,NYJ,LAC,GB,KC,PHI,NO
1384,WAS,BUF,JAX,SF,PHI,LAR,SEA,BLT,CLV,CIN,MIA,DAL,KC,NYJ,LAC,CHI,NYG,NO
1384,BLT,NYG,JAX,SF,DET,MIA,SEA,DAL,NE,BUF,LAC,KC,PIT,CIN,CLV,NYJ,PHI,NO
1384,BLT,NYG,DAL,SF,PHI,JAX,SEA,BUF,CLV,CIN,DET,TEN,NYJ,MIA,LAC,KC,MIN,NO
1384,KC,NYG,DAL,PHI,CIN,LAR,SEA,BUF,CLV,LAC,SF,TEN,MIA,BLT,PIT,NYJ,JAX,NO
1384,SEA,BUF,DAL,PHI,DET,JAX,PIT,BLT,NE,LAC,MIA,KC,CLV,CIN,TEN,NYJ,NYG,SF
1384,WAS,BUF,JAX,SF,CIN,MIA,SEA,LAC,CLV,PIT,DET,DAL,NYJ,BLT,KC,CHI,PHI,NO
